danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Genre
0.904000,0.546000,10,-5.133000,0.214000,0.019900,0.000000,0.250000,0.232000,99.853000,5
0.908000,0.555000,8,-8.873000,0.193000,0.256000,0.000000,0.107000,0.349000,140.045000,5
0.893000,0.327000,1,-9.289000,0.117000,0.299000,0.000170,0.119000,0.878000,130.037000,5
0.819000,0.623000,8,-5.954000,0.095700,0.122000,0.000213,0.089200,0.554000,76.974000,5
0.702000,0.586000,5,-6.689000,0.041500,0.004760,0.000155,0.092500,0.546000,159.975000,5
0.795000,0.472000,1,-10.277000,0.172000,0.366000,0.000469,0.083700,0.268000,130.015000,5
0.928000,0.426000,2,-9.252000,0.209000,0.119000,0.000000,0.084200,0.264000,137.064000,5
0.896000,0.715000,2,-3.370000,0.054400,0.195000,0.000000,0.067800,0.513000,128.010000,5
0.820000,0.741000,2,-9.159000,0.122000,0.090200,0.000000,0.135000,0.429000,127.967000,5
0.731000,0.696000,8,-6.280000,0.141000,0.630000,0.000006,0.103000,0.482000,156.056000,5
0.675000,0.665000,8,-7.674000,0.034300,0.015000,0.000000,0.125000,0.744000,139.939000,5
0.833000,0.490000,2,-6.685000,0.310000,0.115000,0.000003,0.113000,0.376000,122.862000,5
0.615000,0.471000,8,-7.345000,0.175000,0.087400,0.000000,0.101000,0.354000,79.983000,5
0.748000,0.742000,6,-6.516000,0.097900,0.154000,0.000031,0.196000,0.474000,81.017000,5
0.676000,0.765000,7,-4.612000,0.032800,0.271000,0.000000,0.125000,0.600000,140.036000,5
0.878000,0.855000,9,0.642000,0.094000,0.090600,0.000000,0.174000,0.330000,123.991000,5
0.854000,0.556000,1,-4.490000,0.140000,0.345000,0.000000,0.165000,0.342000,119.938000,5
0.852000,0.768000,5,-5.580000,0.241000,0.026800,0.000000,0.082200,0.329000,135.034000,5
0.851000,0.657000,11,-5.147000,0.077000,0.039500,0.000000,0.123000,0.388000,140.050000,5
0.816000,0.518000,3,-8.292000,0.112000,0.215000,0.000000,0.070700,0.620000,142.001000,5
0.703000,0.376000,6,-17.772000,0.075200,0.278000,0.000000,0.054000,0.650000,140.015000,5
0.706000,0.634000,4,-3.458000,0.046900,0.002110,0.000003,0.090800,0.391000,150.122000,5
0.776000,0.587000,8,-7.004000,0.060400,0.424000,0.000001,0.201000,0.652000,140.029000,5
0.851000,0.637000,5,-5.534000,0.097700,0.165000,0.000000,0.366000,0.526000,130.071000,5
0.717000,0.567000,8,-6.191000,0.060800,0.732000,0.000000,0.103000,0.809000,140.018000,5
0.820000,0.398000,8,-10.151000,0.446000,0.405000,0.000000,0.126000,0.200000,92.040000,5
0.619000,0.762000,1,-5.690000,0.110000,0.471000,0.000002,0.322000,0.351000,126.354000,5
0.735000,0.656000,0,-6.573000,0.035900,0.114000,0.000000,0.170000,0.298000,129.989000,5
0.762000,0.701000,10,-5.620000,0.056200,0.322000,0.000000,0.196000,0.452000,91.076000,5
0.700000,0.820000,4,-4.126000,0.035100,0.196000,0.000000,0.258000,0.313000,129.973000,5
0.768000,0.749000,5,-3.406000,0.200000,0.026900,0.811000,0.084100,0.209000,145.023000,5
0.766000,0.839000,1,-5.123000,0.041000,0.004900,0.010800,0.114000,0.113000,124.992000,5
0.571000,0.940000,1,-3.638000,0.092000,0.011500,0.012800,0.583000,0.537000,149.924000,5
0.392000,0.926000,0,-4.764000,0.053300,0.083900,0.884000,0.315000,0.062100,149.969000,5
0.482000,0.869000,0,-6.179000,0.090200,0.344000,0.922000,0.103000,0.111000,85.179000,5
0.547000,0.855000,5,-5.937000,0.067700,0.012500,0.635000,0.536000,0.352000,155.027000,5
0.701000,0.913000,4,-2.222000,0.132000,0.001420,0.008550,0.059400,0.227000,150.067000,5
0.723000,0.912000,9,-5.103000,0.329000,0.035800,0.001140,0.218000,0.475000,145.356000,5
0.634000,0.925000,8,-3.494000,0.073200,0.007900,0.723000,0.089700,0.364000,150.079000,5
0.566000,0.964000,11,-4.410000,0.079300,0.003060,0.837000,0.271000,0.202000,150.003000,5
0.718000,0.779000,8,-4.778000,0.048600,0.005560,0.714000,0.147000,0.068100,134.973000,5
0.572000,0.758000,2,-6.386000,0.078900,0.182000,0.712000,0.101000,0.700000,172.062000,5
0.703000,0.661000,7,-7.359000,0.040800,0.011200,0.836000,0.118000,0.110000,140.023000,5
0.419000,0.828000,1,-5.715000,0.042300,0.000552,0.689000,0.110000,0.069600,82.004000,5
0.642000,0.933000,4,-2.887000,0.087100,0.065700,0.000010,0.087000,0.158000,150.039000,5
0.506000,0.490000,8,-8.411000,0.126000,0.198000,0.448000,0.101000,0.120000,147.879000,5
0.609000,0.866000,11,-6.510000,0.089200,0.092700,0.010000,0.179000,0.098200,149.937000,5
0.633000,0.869000,5,-5.847000,0.345000,0.004950,0.120000,0.290000,0.620000,74.943000,5
0.617000,0.845000,11,-6.582000,0.073200,0.046200,0.794000,0.327000,0.357000,81.990000,5
0.806000,0.787000,7,-5.070000,0.413000,0.117000,0.094900,0.148000,0.451000,153.965000,5
0.681000,0.700000,10,-5.104000,0.161000,0.006960,0.528000,0.170000,0.217000,139.694000,5
0.474000,0.708000,1,-4.494000,0.168000,0.049600,0.000044,0.098600,0.328000,149.857000,5
0.588000,0.779000,4,-4.284000,0.107000,0.351000,0.011400,0.371000,0.264000,150.015000,5
0.576000,0.889000,2,-1.326000,0.112000,0.010500,0.003470,0.122000,0.146000,149.945000,5
0.590000,0.988000,9,-2.039000,0.083400,0.004810,0.605000,0.280000,0.280000,150.963000,5
0.591000,0.887000,1,-7.034000,0.182000,0.024400,0.708000,0.586000,0.141000,140.043000,5
0.453000,0.968000,11,-4.734000,0.104000,0.016200,0.000059,0.153000,0.432000,75.102000,5
0.561000,0.728000,6,-5.381000,0.040800,0.009650,0.001620,0.091700,0.253000,150.048000,5
0.724000,0.806000,1,-3.601000,0.192000,0.271000,0.817000,0.160000,0.785000,159.015000,5
0.347000,0.663000,5,-8.318000,0.049800,0.013200,0.746000,0.204000,0.053200,139.902000,5
0.565000,0.787000,10,-8.491000,0.042400,0.002370,0.000007,0.062500,0.334000,175.209000,5
0.515000,0.801000,4,-5.990000,0.032900,0.015300,0.624000,0.087600,0.061500,150.135000,5
0.728000,0.506000,6,-5.396000,0.040600,0.043900,0.929000,0.129000,0.171000,150.044000,5
0.844000,0.752000,1,-2.687000,0.235000,0.015700,0.000191,0.339000,0.580000,97.005000,5
0.632000,0.956000,1,-1.512000,0.293000,0.002420,0.469000,0.634000,0.189000,128.063000,5
0.755000,0.871000,1,-3.610000,0.333000,0.061700,0.000000,0.170000,0.318000,139.937000,5
0.601000,0.825000,9,-4.861000,0.042700,0.064100,0.000008,0.078700,0.317000,149.970000,5
0.457000,0.987000,9,-4.488000,0.112000,0.006140,0.971000,0.061700,0.398000,137.030000,5
0.674000,0.915000,6,-3.719000,0.042400,0.389000,0.803000,0.103000,0.280000,150.011000,5
0.668000,0.943000,9,-2.901000,0.114000,0.009610,0.111000,0.110000,0.255000,159.929000,5
0.664000,0.927000,8,-3.498000,0.140000,0.055900,0.000027,0.103000,0.874000,160.042000,5
0.578000,0.882000,2,-0.765000,0.140000,0.202000,0.718000,0.067600,0.178000,160.301000,5
0.659000,0.454000,9,-7.189000,0.337000,0.022000,0.201000,0.328000,0.196000,75.036000,5
0.700000,0.598000,11,-5.771000,0.140000,0.126000,0.185000,0.086100,0.282000,150.027000,5
0.569000,0.757000,10,-7.364000,0.124000,0.031700,0.001630,0.112000,0.219000,150.134000,5
0.559000,0.809000,2,-7.527000,0.055400,0.001850,0.667000,0.058500,0.039900,149.977000,5
0.224000,0.644000,5,-7.276000,0.038600,0.004070,0.252000,0.537000,0.038700,149.822000,5
0.639000,0.893000,1,-4.949000,0.311000,0.079600,0.030300,0.103000,0.594000,154.971000,5
0.532000,0.956000,9,-0.902000,0.591000,0.011700,0.000000,0.052800,0.613000,150.016000,5
0.524000,0.626000,11,-10.646000,0.059700,0.000554,0.000124,0.385000,0.195000,139.973000,5
0.767000,0.566000,0,-13.413000,0.185000,0.009420,0.361000,0.075300,0.480000,160.016000,5
0.563000,0.944000,9,-10.136000,0.143000,0.061300,0.928000,0.479000,0.125000,149.964000,5
0.590000,0.965000,4,-1.787000,0.054800,0.014700,0.163000,0.120000,0.386000,148.167000,5
0.707000,0.564000,9,-10.141000,0.067000,0.046200,0.441000,0.137000,0.238000,80.042000,5
0.549000,0.949000,2,-4.074000,0.059500,0.001220,0.004550,0.104000,0.169000,160.022000,5
0.646000,0.854000,1,-2.773000,0.459000,0.031100,0.003200,0.050500,0.577000,159.876000,5
0.609000,0.631000,9,-6.333000,0.030900,0.000840,0.880000,0.143000,0.068800,130.030000,5
0.535000,0.794000,6,-6.694000,0.130000,0.002610,0.150000,0.166000,0.480000,154.952000,5
0.732000,0.695000,0,-8.341000,0.116000,0.194000,0.845000,0.375000,0.338000,139.981000,5
0.584000,0.710000,1,-5.077000,0.140000,0.017400,0.000023,0.096000,0.289000,140.042000,5
0.665000,0.986000,1,-2.252000,0.289000,0.175000,0.073100,0.155000,0.504000,160.010000,5
0.576000,0.867000,0,-6.211000,0.305000,0.005080,0.078500,0.239000,0.423000,155.144000,5
0.610000,0.974000,11,-3.274000,0.355000,0.008800,0.000000,0.300000,0.479000,149.999000,5
0.620000,0.951000,1,-4.001000,0.087700,0.001750,0.030200,0.113000,0.495000,127.992000,5
0.552000,0.934000,2,-7.292000,0.055400,0.017900,0.070400,0.221000,0.301000,139.986000,5
0.455000,0.659000,0,-8.906000,0.453000,0.070200,0.390000,0.123000,0.051100,151.332000,5
0.592000,0.577000,1,-9.780000,0.049900,0.001800,0.813000,0.093800,0.117000,140.042000,5
0.793000,0.761000,0,-4.959000,0.044500,0.013800,0.003680,0.107000,0.275000,145.008000,5
0.707000,0.786000,0,-6.467000,0.053000,0.027100,0.861000,0.092900,0.251000,150.007000,5
0.485000,0.968000,2,-7.308000,0.209000,0.000699,0.046600,0.216000,0.068200,150.325000,5
0.520000,0.958000,8,-5.331000,0.109000,0.006260,0.827000,0.127000,0.519000,160.033000,5
0.409000,0.931000,7,-5.679000,0.045400,0.000104,0.695000,0.185000,0.053100,139.930000,5
0.858000,0.526000,0,-6.970000,0.102000,0.017900,0.707000,0.356000,0.357000,140.020000,5
0.602000,0.947000,9,-4.535000,0.143000,0.010500,0.881000,0.350000,0.359000,148.907000,5
0.565000,0.527000,6,-9.069000,0.032500,0.008740,0.000160,0.099000,0.039900,143.920000,5
0.490000,0.939000,6,-6.004000,0.041900,0.001230,0.050100,0.179000,0.533000,159.983000,5
0.466000,0.864000,10,-5.327000,0.051200,0.000183,0.000000,0.099800,0.115000,145.116000,5
0.718000,0.789000,2,-5.334000,0.222000,0.098500,0.000070,0.131000,0.110000,144.889000,5
0.717000,0.876000,11,-6.463000,0.132000,0.002530,0.000150,0.439000,0.669000,144.919000,5
0.505000,0.908000,2,-5.254000,0.048300,0.006570,0.001850,0.516000,0.711000,156.045000,5
0.604000,0.789000,5,-2.437000,0.137000,0.010400,0.292000,0.338000,0.563000,135.020000,5
0.579000,0.754000,7,-3.932000,0.432000,0.121000,0.000623,0.309000,0.448000,147.724000,5
0.503000,0.852000,0,-5.249000,0.129000,0.087600,0.780000,0.119000,0.088400,144.963000,5
0.473000,0.975000,6,-5.855000,0.059800,0.000501,0.880000,0.210000,0.539000,159.974000,5
0.446000,0.993000,1,-3.171000,0.455000,0.006370,0.787000,0.058900,0.243000,165.092000,5
0.664000,0.968000,0,-1.344000,0.083800,0.036700,0.182000,0.386000,0.233000,149.969000,5
0.716000,0.949000,4,-3.592000,0.076200,0.003890,0.004550,0.373000,0.710000,110.013000,5
0.724000,0.973000,7,-6.539000,0.149000,0.002720,0.499000,0.339000,0.240000,149.926000,5
0.630000,0.851000,1,-4.610000,0.319000,0.004410,0.021800,0.093900,0.573000,150.054000,5
0.759000,0.912000,1,-3.196000,0.140000,0.001840,0.014900,0.022700,0.581000,145.026000,5
0.681000,0.938000,1,-1.458000,0.199000,0.026800,0.098300,0.062300,0.625000,155.025000,5
0.511000,0.951000,8,-3.162000,0.408000,0.007020,0.000494,0.355000,0.214000,144.833000,5
0.635000,0.192000,5,-9.936000,0.211000,0.384000,0.629000,0.377000,0.037600,130.038000,5
0.631000,0.877000,5,-4.072000,0.034500,0.008370,0.000011,0.204000,0.876000,150.162000,5
0.783000,0.836000,1,-4.039000,0.079300,0.020800,0.342000,0.207000,0.687000,150.017000,5
0.613000,0.879000,6,-4.649000,0.072900,0.009080,0.000002,0.108000,0.497000,76.966000,5
0.715000,0.932000,1,-7.002000,0.092000,0.016900,0.490000,0.079800,0.671000,150.029000,5
0.552000,0.639000,4,-7.420000,0.027200,0.004110,0.731000,0.079600,0.168000,142.031000,5
0.637000,0.919000,2,-3.643000,0.062700,0.031800,0.000003,0.275000,0.643000,149.968000,5
0.580000,0.901000,0,-0.958000,0.032600,0.005200,0.698000,0.111000,0.427000,142.031000,5
0.879000,0.523000,2,-12.800000,0.127000,0.422000,0.002850,0.115000,0.438000,114.987000,5
0.637000,0.630000,8,-5.638000,0.091200,0.496000,0.000000,0.109000,0.577000,106.065000,5
0.842000,0.696000,9,-3.748000,0.207000,0.179000,0.000000,0.101000,0.609000,140.064000,5
0.460000,0.707000,8,-7.674000,0.257000,0.221000,0.000000,0.089700,0.523000,169.851000,5
0.937000,0.495000,8,-10.954000,0.142000,0.189000,0.000000,0.089500,0.550000,104.009000,5
0.895000,0.830000,5,-3.929000,0.332000,0.240000,0.000000,0.108000,0.709000,124.979000,5
0.930000,0.638000,1,-5.775000,0.082100,0.029900,0.000000,0.094200,0.434000,120.055000,5
0.775000,0.436000,0,-9.611000,0.297000,0.355000,0.000007,0.277000,0.303000,127.993000,5
0.785000,0.553000,8,-8.208000,0.048200,0.282000,0.000000,0.110000,0.181000,119.936000,5
0.749000,0.655000,3,-7.389000,0.202000,0.293000,0.000000,0.073600,0.349000,125.029000,5
0.788000,0.447000,1,-10.443000,0.329000,0.635000,0.000000,0.105000,0.690000,74.981000,5
0.761000,0.637000,8,-7.040000,0.053300,0.327000,0.000000,0.081200,0.256000,109.964000,5
0.704000,0.499000,7,-10.010000,0.082000,0.814000,0.000167,0.153000,0.348000,139.969000,5
0.810000,0.336000,9,-14.252000,0.189000,0.203000,0.000000,0.074600,0.409000,130.028000,5
0.647000,0.795000,11,-5.280000,0.070100,0.340000,0.000000,0.384000,0.510000,154.939000,5
0.909000,0.538000,10,-10.117000,0.045600,0.471000,0.002330,0.110000,0.740000,111.958000,5
0.745000,0.428000,9,-10.151000,0.047300,0.387000,0.000057,0.148000,0.444000,146.056000,5
0.749000,0.850000,5,-5.026000,0.397000,0.202000,0.000000,0.042100,0.331000,139.986000,5
0.884000,0.401000,9,-10.136000,0.072000,0.251000,0.000014,0.497000,0.479000,122.000000,5
0.866000,0.555000,1,-7.292000,0.074300,0.187000,0.000000,0.056600,0.455000,120.005000,5
0.809000,0.584000,9,-5.325000,0.424000,0.619000,0.003390,0.112000,0.595000,142.240000,5
0.899000,0.470000,10,-11.451000,0.090300,0.045200,0.000004,0.041200,0.646000,96.023000,5
0.773000,0.677000,8,-4.734000,0.346000,0.421000,0.000000,0.089300,0.335000,154.928000,5
0.826000,0.526000,3,-5.841000,0.092800,0.377000,0.000000,0.136000,0.413000,116.030000,5
0.887000,0.828000,2,-6.179000,0.114000,0.533000,0.113000,0.153000,0.524000,125.998000,5
0.734000,0.708000,7,-7.417000,0.058900,0.246000,0.000000,0.166000,0.278000,110.035000,5
0.933000,0.331000,10,-11.167000,0.244000,0.168000,0.000000,0.095900,0.555000,124.002000,5
0.508000,0.717000,11,-6.882000,0.186000,0.026800,0.000000,0.175000,0.209000,96.591000,5
0.857000,0.495000,10,-9.550000,0.264000,0.016700,0.000164,0.098600,0.267000,128.898000,5
0.875000,0.488000,1,-9.655000,0.320000,0.114000,0.015500,0.106000,0.621000,91.986000,5
0.687000,0.545000,0,-6.526000,0.046600,0.637000,0.000000,0.156000,0.351000,82.628000,5
0.756000,0.597000,1,-8.332000,0.049600,0.017600,0.000000,0.186000,0.547000,136.016000,5
0.884000,0.645000,5,-10.209000,0.149000,0.324000,0.003440,0.156000,0.560000,130.087000,5
0.931000,0.443000,7,-13.063000,0.257000,0.409000,0.000004,0.087300,0.644000,120.010000,5
0.739000,0.354000,1,-13.433000,0.141000,0.484000,0.000043,0.118000,0.576000,98.958000,5
0.699000,0.442000,7,-11.035000,0.051500,0.659000,0.000000,0.123000,0.360000,150.055000,5
0.877000,0.452000,1,-9.554000,0.147000,0.110000,0.000000,0.084900,0.423000,120.069000,5
0.865000,0.638000,9,-7.377000,0.091200,0.106000,0.000550,0.112000,0.321000,135.996000,5
0.869000,0.427000,1,-9.774000,0.178000,0.635000,0.000000,0.098300,0.515000,139.978000,5
0.573000,0.372000,6,-11.632000,0.402000,0.568000,0.005450,0.088400,0.436000,144.674000,5
0.784000,0.739000,10,-5.434000,0.052300,0.492000,0.000000,0.153000,0.411000,130.039000,5
0.905000,0.616000,6,-7.842000,0.065700,0.053400,0.000185,0.130000,0.414000,134.077000,5
0.758000,0.654000,10,-6.965000,0.075800,0.268000,0.000000,0.162000,0.587000,134.998000,5
0.848000,0.767000,1,-7.947000,0.480000,0.129000,0.000000,0.091400,0.945000,99.824000,5
0.480000,0.511000,4,-7.709000,0.199000,0.316000,0.000000,0.215000,0.346000,149.587000,5
0.798000,0.553000,9,-11.544000,0.064300,0.382000,0.000000,0.080600,0.392000,100.053000,5
0.662000,0.853000,0,-4.764000,0.445000,0.291000,0.000000,0.116000,0.524000,99.626000,5
0.809000,0.510000,10,-8.064000,0.077900,0.692000,0.000002,0.133000,0.645000,129.958000,5
0.874000,0.317000,9,-9.513000,0.123000,0.633000,0.000019,0.099300,0.677000,95.057000,5
0.763000,0.702000,4,-4.987000,0.230000,0.381000,0.000000,0.383000,0.245000,126.000000,5
0.748000,0.208000,0,-16.352000,0.086200,0.611000,0.000002,0.095800,0.487000,107.033000,5
0.713000,0.632000,10,-4.323000,0.431000,0.320000,0.000000,0.080200,0.593000,119.797000,5
0.721000,0.827000,5,-5.127000,0.053600,0.335000,0.000000,0.311000,0.951000,149.977000,5
0.494000,0.554000,11,-9.284000,0.310000,0.384000,0.000000,0.145000,0.450000,88.052000,5
0.784000,0.892000,7,-2.299000,0.405000,0.155000,0.000000,0.205000,0.725000,149.896000,5
0.576000,0.657000,4,-9.792000,0.445000,0.661000,0.000000,0.115000,0.920000,89.701000,5
0.591000,0.572000,1,-4.400000,0.377000,0.132000,0.000006,0.093700,0.672000,84.314000,5
0.901000,0.502000,11,-9.093000,0.182000,0.177000,0.000000,0.096300,0.744000,130.053000,5
0.949000,0.492000,1,-7.369000,0.109000,0.035700,0.000000,0.080600,0.180000,104.942000,5
0.902000,0.500000,6,-5.579000,0.293000,0.060100,0.000004,0.083800,0.378000,149.950000,5
0.688000,0.669000,4,-7.368000,0.117000,0.432000,0.000000,0.613000,0.501000,132.118000,5
0.548000,0.421000,1,-11.099000,0.303000,0.106000,0.000000,0.102000,0.162000,95.057000,5
0.561000,0.649000,3,-7.268000,0.407000,0.219000,0.000000,0.159000,0.793000,88.074000,5
0.712000,0.638000,3,-4.551000,0.181000,0.300000,0.000000,0.092900,0.887000,94.828000,5
0.946000,0.520000,7,-7.109000,0.359000,0.144000,0.000215,0.096700,0.667000,129.978000,5
0.787000,0.682000,4,-6.729000,0.152000,0.043000,0.000000,0.227000,0.814000,135.953000,5
0.834000,0.890000,1,-2.380000,0.196000,0.296000,0.000000,0.311000,0.613000,130.036000,5
0.822000,0.587000,10,-7.448000,0.203000,0.202000,0.000000,0.089800,0.594000,132.964000,5
0.595000,0.725000,9,-5.261000,0.260000,0.055600,0.000000,0.353000,0.592000,126.007000,5
0.763000,0.687000,4,-6.686000,0.146000,0.074000,0.000000,0.092200,0.506000,155.100000,5
0.790000,0.803000,1,-5.123000,0.110000,0.402000,0.000000,0.122000,0.799000,133.032000,5
0.604000,0.681000,6,-6.496000,0.261000,0.766000,0.000000,0.123000,0.462000,89.923000,5
0.883000,0.506000,5,-7.089000,0.049700,0.035500,0.000756,0.096300,0.277000,120.018000,5
0.788000,0.640000,3,-9.168000,0.099600,0.047600,0.000023,0.113000,0.572000,97.073000,5
0.456000,0.687000,9,-6.059000,0.188000,0.026700,0.000026,0.105000,0.294000,129.892000,5
0.774000,0.683000,10,-4.416000,0.233000,0.133000,0.000000,0.080700,0.457000,149.938000,5
0.733000,0.567000,5,-5.856000,0.176000,0.273000,0.000000,0.106000,0.413000,116.998000,5
0.892000,0.852000,4,-1.958000,0.115000,0.357000,0.000000,0.084900,0.355000,100.011000,5
0.800000,0.720000,1,-6.421000,0.205000,0.250000,0.000000,0.211000,0.736000,97.081000,5
0.950000,0.303000,7,-15.730000,0.355000,0.306000,0.000000,0.115000,0.421000,120.015000,5
0.750000,0.418000,0,-10.011000,0.049600,0.128000,0.000000,0.128000,0.253000,123.007000,5
0.740000,0.779000,8,-5.074000,0.185000,0.365000,0.000000,0.097800,0.880000,124.975000,5
0.887000,0.456000,7,-8.192000,0.145000,0.389000,0.000000,0.104000,0.417000,121.010000,5
0.796000,0.561000,11,-6.654000,0.337000,0.157000,0.000000,0.089400,0.420000,129.915000,5
0.584000,0.491000,1,-10.303000,0.122000,0.084500,0.000004,0.125000,0.454000,129.886000,5
0.828000,0.715000,11,-5.811000,0.116000,0.070300,0.004810,0.303000,0.329000,124.025000,5
0.786000,0.863000,3,-5.676000,0.198000,0.269000,0.000002,0.133000,0.784000,136.941000,5
0.805000,0.253000,7,-10.066000,0.412000,0.294000,0.000000,0.084100,0.712000,120.290000,5
0.720000,0.546000,0,-8.200000,0.157000,0.421000,0.000000,0.046900,0.604000,87.007000,5
0.898000,0.629000,9,-6.214000,0.398000,0.507000,0.000006,0.151000,0.733000,130.050000,5
0.866000,0.552000,2,-6.478000,0.257000,0.247000,0.000000,0.135000,0.499000,131.049000,5
0.846000,0.844000,1,-2.848000,0.062300,0.298000,0.000184,0.171000,0.562000,129.968000,5
0.838000,0.458000,8,-8.755000,0.229000,0.144000,0.000000,0.133000,0.526000,140.029000,5
0.517000,0.460000,8,-11.733000,0.328000,0.689000,0.000000,0.071700,0.534000,95.012000,5
0.689000,0.659000,9,-6.731000,0.438000,0.465000,0.000000,0.092800,0.669000,129.967000,5
0.836000,0.589000,8,-5.724000,0.053700,0.268000,0.000006,0.127000,0.794000,129.961000,5
0.669000,0.704000,2,-5.699000,0.088300,0.432000,0.000000,0.205000,0.402000,129.913000,5
0.534000,0.571000,10,-6.442000,0.083200,0.438000,0.000018,0.116000,0.812000,88.004000,5
0.806000,0.588000,3,-6.948000,0.093100,0.757000,0.000000,0.117000,0.449000,114.963000,5
0.795000,0.238000,5,-20.338000,0.369000,0.487000,0.000106,0.137000,0.399000,100.996000,5
0.840000,0.596000,6,-4.319000,0.091800,0.216000,0.000000,0.089700,0.710000,139.937000,5
0.717000,0.685000,7,-3.181000,0.041400,0.401000,0.000000,0.199000,0.432000,139.965000,5
0.894000,0.721000,4,-5.829000,0.258000,0.155000,0.000000,0.154000,0.392000,107.963000,5
